"whichdata","allgenes","allprobes","pvalslog","pvalslogcorrected","pvalscox","pvalscoxcorrected","hazard"
"LGG","CLDN10","cg16556145","1.73576972231678e-07","1.10730337448087e-05","1.50864742626633e-06","9.84811514368297e-05","4.53830848109863"
"LGG","CLDN10","cg05709657","7.3901583416623e-11","2.91475043269759e-08","1.01717042344869e-08","5.76915988536273e-06","7.1416154203137"
"LGG","CLDN10","cg24426691","1.88477170124403e-07","1.10730337448087e-05","1.74559428986692e-06","0.000107951225820718","4.64303916713227"
"LGG","CLDN10","cg18393747","3.16676226458774e-07","1.77187888613838e-05","2.31550271367049e-06","0.000129557889931563","4.46366288020892"
"LGG","CLDN11","cg01977413","1.23600399297834e-09","2.34325081516237e-07","2.63509444735485e-08","7.46873965558322e-06","5.57708619480484"
"LGG","CLDN11","cg21369231","1.88869939838031e-08","1.58515842364062e-06","5.63138542759144e-07","4.41125191827996e-05","6.23793347852226"
"LGG","CLDN11","cg00894757","0.0217446041025036","0.187866983973836","0.0242025850887306","0.231207348350166","1.91498132459902"
"LGG","CLDN11","cg20449692","0.0396178359652309","0.251551779077152","0.0422580418882722","0.290012615635846","1.75793453420266"
"LGG","CLDN23","cg18904891","0.0577066729573725","0.300705730060583","0.0634633639482278","0.3343921643012","1.76253148381413"
"LGG","CLDN23","cg17143192","0.0721471630971797","0.334472248204401","0.0763071256144531","0.367114932300878","1.70954616435236"
"LGG","CLDN5","cg00811132","2.26580730128588e-05","0.000700611468160767","6.40088967048245e-05","0.00197922246389918","3.41844113607918"
"LGG","CNTN1","cg18795786","0.00634894811465328","0.089436423729226","0.00807841548337413","0.123854331070093","2.34001589390793"
"LGG","CNTN2","cg19384775","2.1966922400991e-09","2.60004969845914e-07","6.76944649791807e-08","9.94262454381717e-06","5.88703343670859"
"LGG","CNTN2","cg17860158","1.43851271525936e-08","1.40854370035812e-06","1.52052334966156e-07","1.74784211693901e-05","4.82373311102879"
"LGG","CNTN2","cg06906555","8.7898472520531e-07","4.13122820846496e-05","3.5274890037942e-06","0.000172699982477424","3.69854961145139"
"LGG","CNTN2","cg12269394","2.98440280003223e-10","7.01334658007574e-08","1.47297699200751e-08","5.76915988536273e-06","6.41665249187027"
"LGG","HLA-C","cg08309069","0.00026315879680429","0.00719096712197769","0.000442396237562614","0.0126784287594164","2.96516200795828"
"LGG","HLA-C","cg25954539","6.93320945600976e-05","0.00203663027770287","0.000163243152605","0.00479526760777189","3.35573309359684"
"LGG","HLA-DPA1","cg20617328","8.52820432496083e-08","6.26290005114311e-06","1.92821694275616e-06","0.000113282745386924","6.26255627126909"
"LGG","HLA-DPA1","cg12365667","0.0433106078744124","0.26097417565351","0.0466292090752796","0.296158490072722","1.9212284795593"
"LGG","HLA-DPB1","cg19990651","1.45825482396339e-06","6.11946220770349e-05","9.77554381191071e-06","0.000374189446026159","4.52394959493843"
"LGG","HLA-DPB1","cg12365667","0.0433106078744124","0.26097417565351","0.0466292090752796","0.296158490072722","1.9212284795593"
"LGG","HLA-DPB1","cg10850215","7.2058043352968e-07","3.52784170582239e-05","4.16814504076724e-06","0.00019590281691606","4.07875172684711"
"LGG","HLA-DQA2","cg20821042","0.000299934442314521","0.00800961294817187","0.000592680221294538","0.0165809347624067","3.12241331986976"
"LGG","HLA-DQA2","cg22282941","9.19801873680206e-07","4.1567969291317e-05","8.88476991821676e-06","0.000360012660716396","5.18761849639596"
"LGG","HLA-DRA","cg17606183","0.00122305460886105","0.0271148899134289","0.0018359412841024","0.0449423126837566","2.7114896231189"
"LGG","HLA-DRA","cg04639421","0.0234813880932923","0.195318764712794","0.0262111897754334","0.236908830662571","2.01979380359942"
"LGG","HLA-DRA","cg20724257","0.130114261151661","0.440588636464559","0.135485630799928","0.468505383766118","1.63689204954199"
"LGG","HLA-DRA","cg06968241","4.78122371631493e-05","0.00144049688888975","0.000147488889536325","0.00444357551808159","3.9256271849259"
"LGG","HLA-DRA","cg23732629","8.35634794601805e-06","0.000272741912126978","3.087466773377e-05","0.00100771484964388","3.82781542014951"
"LGG","HLA-DRB1","cg19575208","0.789978596344326","0.91450724207348","0.785114873052793","0.91428144285137","1.08809206359924"
"LGG","HLA-DRB1","cg06954720","9.94426728038417e-06","0.000315797677147335","4.38317651945256e-05","0.00139195470550183","4.25764470767599"
"LGG","HLA-DRB1","cg08845336","0.818143084485725","0.926125360569101","0.820431054498524","0.929755038032319","0.932867473404847"
"LGG","HLA-E","cg21176130","0.0182874022639054","0.173007989871587","0.0217392823140188","0.22406716420151","0.458830963181127"
"LGG","HLA-E","cg12700271","0.2531863955603","0.583321597614418","0.255108044703054","0.593471670581406","1.44994260898005"
"LGG","ITGA4","cg10965575","2.68859080093016e-06","9.87216934716543e-05","9.96359162191461e-06","0.000374189446026159","3.7077088810046"
"LGG","ITGA6","cg05731808","2.90850708568345e-06","0.000103560479566001","1.18910742769947e-05","0.000423394311377843","4.01478851919931"
"LGG","ITGA6","cg19134705","5.12678721465649e-07","2.61911955531364e-05","3.01763460526955e-06","0.000154161767877901","4.43513218120334"
"LGG","ITGA6","cg19925054","7.44191599837682e-11","2.91475043269759e-08","3.17818708748222e-08","7.46873965558322e-06","9.24820926027289"
"LGG","ITGA6","cg01044293","0.000967731843625105","0.0223817426013035","0.00146007299528054","0.0372953428142313","2.70533894772477"
"LGG","ITGAL","cg09099830","0.0304041358484248","0.22328037263687","0.0336011165872524","0.259745473618563","1.96964806228851"
"LGG","ITGAM","cg09743950","0.143492612209504","0.46066617307696","0.148689097610968","0.484331203934948","1.53235671905072"
"LGG","ITGB7","cg04972065","4.93869382928205e-07","2.61911955531364e-05","2.46565455035267e-06","0.0001316883680302","3.8639503922237"
"LGG","ITGB7","cg23029655","2.76572046741033e-08","2.16648103280476e-06","4.42268903573206e-07","3.71189972641798e-05","5.1090890303597"
"LGG","JAM3","cg19712573","0.181190063063218","0.509115646939909","0.181002757171872","0.523065143088503","1.54708524108399"
"LGG","NRXN1","cg01014190","5.42490352199125e-06","0.000182121761095421","2.580001987435e-05","0.000866143524353179","0.234359127547717"
"LGG","NRXN1","cg12446209","0.00225219850848663","0.0433825122536358","0.00308039591908157","0.0634993895600149","0.392723481332492"
"LGG","NRXN1","cg22573528","1.92026818225751e-06","7.75145372670202e-05","8.88541886023446e-06","0.000360012660716396","0.244813949530866"
"LGG","PDCD1LG2","cg07211259","1.3959792090329e-09","2.34325081516237e-07","5.61538081403606e-08","9.4258177949891e-06","6.2993546875438"
"LGG","SDC4","cg02687417","2.21280825400778e-09","2.60004969845914e-07","1.78503024708665e-07","1.74784211693901e-05","7.21836605789874"
"LGG","SDC4","cg07882171","1.46193168856755e-07","1.01045278474522e-05","1.39835985893682e-06","9.75784998264472e-05","4.79260139941351"
"LGG","SDC4","cg16155498","1.95906068561036e-09","2.60004969845914e-07","1.71466477964427e-07","1.74784211693901e-05","7.50713961546907"
"LGG","SDC4","cg04000140","1.83636391757263e-07","1.10730337448087e-05","1.41177404004221e-06","9.75784998264472e-05","4.34892518052593"
"LIHC","CD2","cg00027570","0.383554429735711","0.707424094348212","0.385215716142004","0.715052869615884","1.33664071423972"
"LIHC","CLDN11","cg11145160","0.808089176653333","0.922901536941776","0.765164952291832","0.90998868314059","0.912825999892607"
"LIHC","HLA-A","cg11946459","0.69202414739474","0.886051661105381","0.692338421472715","0.88844387895768","0.881870159248988"
"LIHC","HLA-C","cg17096289","0.242394910015337","0.574221813040364","0.249176704156708","0.588348535085548","1.4366498162672"
"LIHC","MPZ","cg10896862","0.612116827110673","0.846680472970279","0.618019837055393","0.852817444279748","1.18399645719082"
"LIHC","MPZ","cg13210580","0.407379461257477","0.717647476727939","0.412567089041599","0.727877371807625","1.28684238366014"
"LIHC","NCAM1","cg12040830","0.0835991878900978","0.35590233974951","0.0866567452936786","0.384232738566311","0.585262320776292"
"LIHC","VCAM1","cg25762679","0.655463208276267","0.869053010993476","0.6552804733662","0.871586845037691","1.15058989310911"
"LUAD","CD4","cg06624527","0.0886023259618698","0.365290291246305","0.0924495362981794","0.393580453443336","0.57889798117977"
"LUAD","CD4","cg27478485","0.217340122798755","0.547182411523432","0.220467722889948","0.563151248686281","0.666346256564979"
"LUAD","CD40","cg22232207","0.550296107964345","0.813133708555719","0.549492764567265","0.820404802668671","0.810594336743071"
"LUAD","CD40","cg01943874","0.550829919710944","0.813133708555719","0.550137708488048","0.820404802668671","1.22515137177771"
"LUAD","CD40","cg19785066","0.276514158636413","0.616373548841587","0.278421355521819","0.623133509977404","1.43359695371635"
"LUAD","CD40","cg06571407","0.504536105077103","0.785205196643174","0.504298477913291","0.788313555079015","0.785556180248076"
"LUAD","CLDN10","cg25032595","0.00544166884901015","0.0819556137617475","0.00674278445938161","0.111588334363005","2.28581119170397"
"LUAD","CLDN10","cg16556145","0.255382315777102","0.586281924013722","0.259638966416381","0.5970171928361","1.40098469184452"
"LUAD","CLDN10","cg10305311","0.997659994191158","0.999564255680886","0.989116877071832","0.997535587588844","0.995437724378319"
"LUAD","CLDN10","cg24426691","0.0665694982165161","0.317905583236617","0.0694436109309708","0.347218054654854","1.66311312112036"
"LUAD","CLDN10","cg18393747","0.189022620583329","0.517719298800493","0.195728979302347","0.538598479344865","1.51511551704295"
"LUAD","CLDN10","cg06428163","0.0461016895795021","0.267469085985995","0.0509419488166507","0.30601797170459","1.944687852312"
"LUAD","CLDN10","cg04603730","0.238438810147514","0.570602040577044","0.245213470273574","0.586814312772809","1.48300123892199"
"LUAD","CLDN10","cg16232183","0.606126197856744","0.844816277863532","0.610699110936181","0.851211690806658","1.17854725568205"
"LUAD","CLDN18","cg10334121","0.654883362814906","0.869053010993476","0.654252148347069","0.871586845037691","0.867678615392468"
"LUAD","CLDN18","cg05487105","0.639494569622128","0.862704530171714","0.638567784455284","0.865417700963043","1.16190749188044"
"LUAD","CLDN18","cg23008404","0.445034711150462","0.74074188813627","0.448982625977565","0.749402727974024","0.778930672035161"
"LUAD","CNTNAP2","cg05749717","0.630381956244252","0.855310390978055","0.628255524187738","0.855294961880293","1.16001390899947"
"LUAD","CNTNAP2","cg11592503","0.179841819789276","0.507260781382576","0.183314321506199","0.524073790194122","1.55011606708268"
"LUAD","CNTNAP2","cg23708361","0.255469229868107","0.586281924013722","0.257954898558147","0.595475453449552","1.4279701062091"
"LUAD","CNTNAP2","cg21126583","0.803411849296833","0.922901536941776","0.803462893600395","0.924323131756841","1.08331377111353"
"LUAD","HLA-A","cg17608381","0.35593676932506","0.685964033094497","0.359092348983331","0.696941639569385","1.31742223995743"
"LUAD","HLA-A","cg11946459","0.493466043341265","0.776275817374556","0.492503145781335","0.777810747705737","0.808535608321391"
"LUAD","HLA-C","cg17096289","0.86537056349607","0.942859434058032","0.865387272628136","0.944648127463118","0.945280318153856"
"LUAD","HLA-DMB","cg21470947","0.202254658282422","0.53561921010987","0.20486180120272","0.555363170920503","0.688524266935722"
"LUAD","HLA-DMB","cg10518264","0.129450863463032","0.439609146153361","0.133309206679769","0.46725644320758","0.609814191795794"
"LUAD","HLA-DPA1","cg25824217","0.748442834719182","0.906899752457517","0.74857549735282","0.908653108873515","1.12250794561409"
"LUAD","HLA-DPA1","cg01804934","0.00446334551682326","0.074920442603819","0.00598073248869466","0.101845806872699","0.389290523410354"
"LUAD","HLA-DPA1","cg01132696","0.433604426561246","0.734620455006738","0.435955242415273","0.740515399361929","0.783516523297728"
"LUAD","HLA-DQB1","cg10982913","0.0166788487007428","0.167479969353733","0.0193117599597094","0.218185749544793","0.460249950634577"
"LUAD","ICAM2","cg24080793","0.414987954079163","0.726433585043082","0.41624308278249","0.732629870264053","0.760963531168616"
"LUAD","ITGA4","cg06952671","0.754077496298718","0.906899752457517","0.754190061008317","0.909266127303441","0.897779156371618"
"LUAD","ITGA4","cg21995919","0.820864798064964","0.926932645964471","0.820905058449052","0.929755038032319","1.07739113800174"
"LUAD","ITGA4","cg11947981","0.938462347306739","0.967827134838811","0.936292145214082","0.970143977624821","0.974884283539191"
"LUAD","ITGAL","cg09099830","0.30672798117902","0.647047357065259","0.308463411697249","0.657205399807195","0.733378618136827"
"LUAD","MPZ","cg13210580","0.958302348473331","0.979458777825305","0.958303021833312","0.981159926251257","0.980400170730331"
"LUAD","NLGN4X","cg20303283","0.0197002395466599","0.182265995805711","0.0230484593161113","0.229990787920329","2.23344411575694"
"LUAD","VCAN","cg15114672","0.256825773664844","0.587213057879369","0.259515325662121","0.5970171928361","1.44989941651954"
"LUSC","CD6","cg26427109","0.743207842562184","0.906899752457517","0.741451526253643","0.907595566544324","0.892532473188327"
"LUSC","CLDN1","cg25330387","0.434808369779019","0.735107675525679","0.434845022530569","0.740515399361929","0.737688282737237"
"LUSC","CLDN10","cg25702335","0.622406933299876","0.852363807257989","0.622916841152813","0.854351730798407","1.20967400829682"
"LUSC","CLDN10","cg25032595","0.862767369678367","0.942859434058032","0.862795233152716","0.944648127463118","1.07372972138477"
"LUSC","CLDN10","cg24545961","0.303378043907825","0.644455952021888","0.306055944789983","0.656722851135049","1.45082403222566"
"LUSC","CLDN10","cg16556145","0.8990895422851","0.951064297866056","0.899098506490787","0.952784781934138","1.04755379514022"
"LUSC","CLDN10","cg10305311","0.772312527980233","0.907915617060064","0.772426470916408","0.91197513384184","1.11796315584886"
"LUSC","CLDN10","cg18393747","0.727412121028374","0.902544078361499","0.727644621435911","0.905701726893216","0.863549841387219"
"LUSC","CLDN10","cg06428163","0.518953962746143","0.795007700425968","0.519963376964925","0.799681895201291","1.27683562039011"
"LUSC","CLDN10","cg04603730","0.752588516159665","0.906899752457517","0.752734744411761","0.909266127303441","0.885634145524329"
"LUSC","CLDN10","cg16232183","0.781049615281733","0.910804623324265","0.780984495117112","0.912758948179528","1.11838175310813"
"LUSC","CLDN11","cg01092546","0.477320402540385","0.76410282423018","0.478409573084917","0.770042805992846","1.28245009211751"
"LUSC","CLDN11","cg11145160","0.188587834533361","0.517719298800493","0.193156162832169","0.53527946067877","1.66743427064919"
"LUSC","CLDN11","cg05663573","0.469439519188372","0.761930359650472","0.471197878950735","0.766838653417055","1.37589134546284"
"LUSC","CLDN11","cg21884231","0.0460752819253307","0.267469085985995","0.0510464020885955","0.30601797170459","2.16955508021141"
"LUSC","CLDN11","cg05937737","0.47668301893676","0.76410282423018","0.478148313417825","0.770042805992846","1.32923650670163"
"LUSC","CLDN20","cg10082398","0.445075551509963","0.74074188813627","0.446813219672904","0.748937993032328","0.733905666762737"
"LUSC","CLDN5","cg21872764","0.0168192650074387","0.167479969353733","0.0216302888113293","0.22406716420151","2.71612548568525"
"LUSC","CLDN5","cg09092054","0.454301291131721","0.750779208269721","0.456474658522461","0.756498905167689","1.40927304772985"
"LUSC","CLDN5","cg20486569","0.425402613802599","0.731980482851132","0.427670100456941","0.738265025912205","1.41663427677528"
"LUSC","CLDN9","cg04715503","0.612443297285029","0.846680472970279","0.613049229961392","0.851573263383228","0.815037489025976"
"LUSC","HLA-A","cg11946459","0.436750013040464","0.735216712496484","0.438897699049509","0.741884114040511","1.40449387764982"
"LUSC","HLA-DPA1","cg01804934","0.431914808636399","0.733764688722591","0.433429046560951","0.740515399361929","0.753130708809201"
"LUSC","ICAM2","cg24080793","0.688033379924231","0.886045530282685","0.688299595771304","0.887762925391089","0.859590939879163"
"LUSC","ICAM2","cg16047144","0.523340302226211","0.797574824083756","0.524321184349081","0.802184103659075","0.782106127677237"
"LUSC","ITGA8","cg25825488","0.47728909042623","0.76410282423018","0.476104093730809","0.770042805992846","0.743577475014247"
"LUSC","ITGB8","cg26529437","0.240680280386032","0.571417642269442","0.243801160202927","0.585820783718691","0.66777796294209"
"LUSC","MPZ","cg13210580","0.245582859061282","0.57461160868741","0.249881684826385","0.588348535085548","0.624440518032989"
"LUSC","NRXN1","cg17526573","0.65555987645751","0.869053010993476","0.653617365510375","0.871586845037691","0.845435350144234"
"OV","CD2","cg16719404","0.151841775094896","0.473246911767911","0.154969936088877","0.49615715232815","0.72443731442578"
"OV","CD28","cg02099418","0.676794411456752","0.879683001616906","0.671313614030494","0.879629290980451","1.09768214200813"
"OV","CD28","cg04098585","0.588379089738825","0.837994461143175","0.584544210340297","0.836588851583251","1.12796077635148"
"OV","CD40","cg25239996","0.0951380089892772","0.377659326224327","0.0966653774565506","0.399935980674109","0.702015922035154"
"OV","CD40","cg21601405","0.2651055799775","0.599036647064544","0.265861652877089","0.605402019632907","0.780453422228596"
"OV","CD6","cg07380416","0.534446660766974","0.805670732184439","0.532731721254365","0.808891279904113","1.15002299401322"
"OV","CD6","cg09902130","0.590162293658986","0.839516579962844","0.587556049223367","0.838855841843811","1.12619908466857"
"OV","CD80","cg21572897","0.487645027861977","0.773256285746049","0.484787914246615","0.77394809679317","1.17052556353914"
"OV","CD86","cg04387658","0.606829734907933","0.844816277863532","0.606664355265966","0.848500005923042","1.12346137953219"
"OV","CLDN16","cg11984608","0.757230891582194","0.9078417306643","0.765162567146903","0.90998868314059","0.936140839964702"
"OV","CLDN16","cg27235662","0.0516467911012242","0.283483814559873","0.0536201382015553","0.315018311934137","1.55561973788036"
"OV","CLDN6","cg07384961","0.384661363938871","0.707424094348212","0.38327609962784","0.712578191554923","0.82208339596445"
"OV","CLDN9","cg03038672","0.828444548624439","0.929355839400862","0.829370371822254","0.930821820591804","1.05079777114579"
"OV","HLA-DMA","cg24421410","0.755602338378967","0.907804445393953","0.75583126641123","0.90994030536188","1.06821678274112"
"OV","HLA-DMA","cg14833385","0.646515662061099","0.867187103791999","0.645338516341673","0.86860581183759","1.10677681222161"
"OV","HLA-DOB","cg04576021","0.684655387517658","0.885005588925465","0.6831752074335","0.885985620576619","0.913104249361911"
"OV","ITGAL","cg14176836","0.475380695350366","0.76410282423018","0.476835667432013","0.770042805992846","0.857196680151587"
"OV","ITGAM","cg15337006","0.874937044589281","0.946639988390797","0.87580316561139","0.947577089864994","1.0350380433265"
"OV","PDCD1LG2","cg07211259","0.625690566722273","0.852715971591414","0.626871708991231","0.854494498914961","0.901904881807119"
"OV","PTPRC","cg13673094","0.144311969428722","0.462034234546998","0.144186701588056","0.477237674270326","0.71014622254837"
"OV","PTPRM","cg01946574","0.297802680365911","0.639704112303374","0.297026855381844","0.643923533346249","0.800322023001814"
"OV","SPN","cg11432797","0.864182736902383","0.942859434058032","0.865835944892683","0.944648127463118","1.03718648232345"
"PAAD","CADM1","cg17918227","0.0355499942975101","0.247167120115825","0.0415730269998489","0.290012615635846","0.394448838720184"
"PAAD","CADM1","cg19697530","0.423609844823118","0.731980482851132","0.420889671457464","0.733746830804927","0.710259200783832"
"PAAD","CADM1","cg10193817","0.0387362678014606","0.251551779077152","0.0447897065087988","0.292110773142234","0.38855944954994"
"PAAD","CADM1","cg02788102","0.0154138745746149","0.160277014382058","0.0204272781621449","0.219948919309656","0.314257802752667"
"PAAD","CADM1","cg02642914","0.662649793781793","0.871907623397097","0.663039774163335","0.873398805652375","0.837158789124599"
"PAAD","CADM1","cg10043753","0.00066379683208516","0.0163314245130031","0.00197291940060126","0.0465978758748316","0.197819294915434"
"PAAD","CD28","cg04098585","0.397189796511472","0.708191215327738","0.399965784458238","0.717495872883099","1.48208101094916"
"PAAD","CD28","cg22309950","0.652999434158261","0.869053010993476","0.65356031446756","0.871586845037691","0.809677882924751"
"PAAD","CD28","cg13790288","0.436517271958859","0.735216712496484","0.437752875858093","0.741152203362045","1.41349229406018"
"PAAD","CD34","cg03990033","0.0664263196645738","0.317905583236617","0.0779155048189214","0.367673566916597","0.361000258854433"
"PAAD","CD34","cg20293352","0.457061274316688","0.754279490620939","0.459129864592604","0.759827592811704","1.41177469777243"
"PAAD","CD40","cg22232207","0.317380917287143","0.652483873239908","0.327819244405608","0.669681028703692","1.47630582520833"
"PAAD","CD40","cg11841529","0.498026649216336","0.781283461721222","0.492337282007455","0.777810747705737","0.750282003973217"
"PAAD","CD40","cg01943874","0.0153176310506082","0.160277014382058","0.0196210855922741","0.219381472735446","3.17091437397362"
"PAAD","CD40","cg19785066","0.863685349439627","0.942859434058032","0.873550780768171","0.947002120407751","1.06873460871288"
"PAAD","CD40","cg06571407","0.385394694039308","0.707424094348212","0.394596894670611","0.715526318477112","1.41479666940048"
"PAAD","CD40","cg16686951","0.0549850017447766","0.292341072624944","0.0611554497913542","0.334031844722963","2.37527811164178"
"PAAD","CD40","cg19839655","0.0461526076618654","0.267469085985995","0.0521134081397713","0.309258861435511","0.442447612551685"
"PAAD","CD58","cg10180415","0.0127442638689672","0.143985673519581","0.0180420570440894","0.207857447520939","3.53427545982968"
"PAAD","CD8A","cg09046939","0.0185579787899813","0.173060516493873","0.0244845510944389","0.231207348350166","0.351937710628099"
"PAAD","CD8A","cg12606911","0.661977296077207","0.871907623397097","0.662489718427291","0.873398805652375","0.813653564491188"
"PAAD","CD8A","cg00916536","0.03943814866408","0.251551779077152","0.0478964940099425","0.299353087562141","0.379673321499219"
"PAAD","CD8A","cg27247697","0.333757341106508","0.668083263714049","0.330540495427561","0.671946508870906","0.684256286845288"
"PAAD","CDH1","cg07762788","0.179137889538521","0.507260781382576","0.185693101986328","0.528303619452629","0.545635461971899"
"PAAD","CDH2","cg06090660","0.0398553089069407","0.251551779077152","0.0454342778837466","0.292110773142234","0.422551193000956"
"PAAD","CDH2","cg07635747","0.0524507334374142","0.285322276800749","0.0604117389088949","0.331699968308185","0.407558765073142"
"PAAD","CDH2","cg22679003","0.244745576784887","0.57461160868741","0.248997810828192","0.588348535085548","0.620997219077731"
"PAAD","CDH2","cg15698842","0.0167275088061781","0.167479969353733","0.0228619141041866","0.229990787920329","0.321947416654923"
"PAAD","CDH2","cg27593384","0.00535004388128226","0.0819556137617475","0.00822181942422746","0.123854331070093","0.310003819853189"
"PAAD","CDH3","cg01231543","0.00685960219967033","0.0937213091234027","0.012776159750213","0.164966897873629","4.1630935380049"
"PAAD","CLDN1","cg25330387","0.00189210693965491","0.0370537609015754","0.00506217822807655","0.0975091707867204","4.99718683936208"
"PAAD","CLDN1","cg00804587","0.0380931870247926","0.251551779077152","0.0440267469104684","0.292110773142234","2.38938447861921"
"PAAD","CLDN18","cg24894531","0.00128102376192181","0.0278741281529283","0.00363108823856756","0.0735608393158084","5.19591429170453"
"PAAD","CLDN18","cg10334121","0.0389999214365547","0.251551779077152","0.0450882076809705","0.292110773142234","2.55137226599532"
"PAAD","CLDN18","cg10602180","0.205216958940842","0.537956827672723","0.209656421643192","0.557883739880598","1.69895531122136"
"PAAD","CLDN18","cg12938320","0.00294847616760343","0.0532993768759082","0.00553332000554427","0.0988545006885301","3.98377240436177"
"PAAD","CLDN18","cg05487105","0.284473508656744","0.623612635581481","0.28807758706039","0.635820022635302","1.58423585118916"
"PAAD","CLDN18","cg11197945","0.07627584897884","0.339485312689913","0.0833492917299032","0.378183219527214","2.31222224595653"
"PAAD","CLDN18","cg23008404","0.168195868561402","0.489760457782428","0.173853985381646","0.517108986501893","1.83789719965498"
"PAAD","CLDN4","cg02936493","0.0249879196890238","0.196872329578947","0.031262429861276","0.255205740417527","2.72787600600442"
"PAAD","CTLA4","cg08460026","0.687182541082966","0.886045530282685","0.687566447232978","0.887762925391089","1.19993063713733"
"PAAD","HLA-C","cg17096289","0.303854125463937","0.644455952021888","0.311429500726688","0.659102301466986","1.48052589418559"
"PAAD","HLA-C","cg00620824","0.0654042359786416","0.316255050514008","0.0729068275703435","0.353989761963445","2.41359865716972"
"PAAD","HLA-DMB","cg10518264","0.108069970864353","0.404382635341366","0.11583199079937","0.437432021995115","2.19077491412864"
"PAAD","HLA-DOA","cg10397527","0.669606878255175","0.878111698604721","0.670017226900867","0.879629290980451","1.19705649744927"
"PAAD","HLA-DPA1","cg00750366","0.0331650881296636","0.233347176960208","0.0417016431284198","0.290012615635846","0.328685825809792"
"PAAD","HLA-DPA1","cg00798281","0.0864911679042485","0.361209754771308","0.0953770841845402","0.398818768387312","2.50557730483507"
"PAAD","HLA-DPA1","cg09321817","0.283692561937056","0.623147818978335","0.288731311261419","0.635820022635302","1.74032387783222"
"PAAD","HLA-DPA1","cg01804934","0.246960733946504","0.57461160868741","0.257010837977105","0.594464044533658","1.65676116369158"
"PAAD","HLA-DPA1","cg02286081","0.739694268240579","0.906899752457517","0.739888513357303","0.907595566544324","1.16290801007805"
"PAAD","HLA-DPB1","cg00750366","0.0331650881296636","0.233347176960208","0.0417016431284198","0.290012615635846","0.328685825809792"
"PAAD","HLA-DPB1","cg02286081","0.739694268240579","0.906899752457517","0.739888513357303","0.907595566544324","1.16290801007805"
"PAAD","HLA-DRB1","cg13076785","0.0426946646082373","0.259928657589009","0.0503837766464652","0.305159471956683","2.21614483739116"
"PAAD","HLA-E","cg11594821","0.120319112339852","0.427114673713978","0.127233407705348","0.458287652946853","2.04624391866381"
"PAAD","ITGA4","cg25652029","0.00836057625317957","0.106779098885717","0.0116486599439879","0.157323855565354","0.333075258133312"
"PAAD","ITGA4","cg10965575","0.977297469138696","0.989082279274735","0.98648448743062","0.997374175671658","1.0081327873235"
"PAAD","ITGA4","cg21995919","0.00303651830740883","0.0540592274425057","0.00552910828862333","0.0988545006885301","0.274832771534961"
"PAAD","ITGA4","cg17265419","0.639140146408746","0.862704530171714","0.639861317511115","0.866171714372765","0.792748345545562"
"PAAD","ITGA4","cg10526659","0.234995445328805","0.564661857385166","0.239328747682026","0.578870694592433","0.614250811713458"
"PAAD","ITGA6","cg15638366","0.0124369913988936","0.142112182979394","0.0172674456916944","0.204015188570621","3.09993237042719"
"PAAD","ITGA6","cg01044293","0.00538736076065997","0.0819556137617475","0.00756837103106666","0.120173458939234","3.27182603686726"
"PAAD","NCAM1","cg20268522","0.124627936775301","0.434217020165152","0.131597643171023","0.467151754459071","0.510819538899001"
"PAAD","NCAM1","cg12040830","0.00035848145491591","0.0093603491005821","0.00154125098884249","0.0385312747210623","0.153296403943705"
"PAAD","NCAM1","cg07749724","0.0496727712698911","0.279499223151588","0.057053732248571","0.323335627188125","0.405926851995707"
"PAAD","NCAM1","cg10980774","0.00594531898198221","0.0862438247386308","0.00934741310563339","0.133080168787149","0.292736835435704"
"PAAD","NFASC","cg22571530","0.0174502805853387","0.169455204031181","0.0245965264202304","0.231207348350166","0.304132008839656"
"PAAD","NLGN1","cg11733675","0.00374656813012426","0.0647384934249412","0.00555267833654722","0.0988545006885301","0.332364643391649"
"PAAD","NLGN1","cg27315556","0.00103319776755931","0.023346295709273","0.00231016710798882","0.0512159689035258","0.232819919138638"
"PAAD","NLGN1","cg07489890","0.0373848656132542","0.251551779077152","0.0438568651134723","0.292110773142234","0.436966724117516"
"PAAD","NLGN1","cg13238990","0.0201561063250334","0.183592441332669","0.0243022815092673","0.231207348350166","0.409566539567545"
"PAAD","NLGN4X","cg01679167","0.13581591496117","0.452214264858245","0.144175704196903","0.477237674270326","0.485268509649042"
"PAAD","NRXN1","cg17677030","0.875845122700563","0.946750707611004","0.886743039209654","0.952397688365031","1.06451351433867"
"PAAD","NRXN1","cg14875171","0.885593434057104","0.948561791264446","0.894031574730892","0.952784781934138","1.06167099812162"
"PAAD","NRXN3","cg04272011","0.00270940297994659","0.0513475564747943","0.00484297838012852","0.0948416599441835","0.27242826935597"
"PAAD","NRXN3","cg13833923","0.118972589917644","0.423614524706762","0.125487251858221","0.454310720848045","0.517992016232074"
"PAAD","OCLN","cg17772163","0.647436989339314","0.867432682410141","0.648054127631706","0.870244114248291","0.794735811361152"
"PAAD","PDCD1LG2","cg07211259","0.000947905275883465","0.0223817426013035","0.00198288833509922","0.0465978758748316","4.07959513104538"
"PAAD","SDC1","cg22344841","0.00282469706729246","0.0518963648526049","0.00583984490067192","0.101845806872699","4.28859375101345"
"PAAD","SDC4","cg00249032","0.0513762532352327","0.283413603527692","0.0576411430788287","0.323335627188125","2.48297310415497"
